audit_month,total_rows,paradox_teleport_count,paradox_slave_labor_count,paradox_time_travel_count,trip_km_nulls,trip_km_zeros,trip_km_negatives,trip_km_mean,trip_km_std,trip_km_min,trip_km_p01,trip_km_p50,trip_km_p99,trip_km_p99.9,trip_km_max,duration_seconds_nulls,duration_seconds_zeros,duration_seconds_negatives,duration_seconds_mean,duration_seconds_std,duration_seconds_min,duration_seconds_p01,duration_seconds_p50,duration_seconds_p99,duration_seconds_p99.9,duration_seconds_max,duration_min_nulls,duration_min_zeros,duration_min_negatives,duration_min_mean,duration_min_std,duration_min_min,duration_min_p01,duration_min_p50,duration_min_p99,duration_min_p99.9,duration_min_max,base_passenger_fare_nulls,base_passenger_fare_zeros,base_passenger_fare_negatives,base_passenger_fare_mean,base_passenger_fare_std,base_passenger_fare_min,base_passenger_fare_p01,base_passenger_fare_p50,base_passenger_fare_p99,base_passenger_fare_p99.9,base_passenger_fare_max,driver_pay_nulls,driver_pay_zeros,driver_pay_negatives,driver_pay_mean,driver_pay_std,driver_pay_min,driver_pay_p01,driver_pay_p50,driver_pay_p99,driver_pay_p99.9,driver_pay_max,tips_nulls,tips_zeros,tips_negatives,tips_mean,tips_std,tips_min,tips_p01,tips_p50,tips_p99,tips_p99.9,tips_max,tolls_nulls,tolls_zeros,tolls_negatives,tolls_mean,tolls_std,tolls_min,tolls_p01,tolls_p50,tolls_p99,tolls_p99.9,tolls_max,congestion_surcharge_nulls,congestion_surcharge_zeros,congestion_surcharge_negatives,congestion_surcharge_mean,congestion_surcharge_std,congestion_surcharge_min,congestion_surcharge_p01,congestion_surcharge_p50,congestion_surcharge_p99,congestion_surcharge_p99.9,congestion_surcharge_max,airport_fee_nulls,airport_fee_zeros,airport_fee_negatives,airport_fee_mean,airport_fee_std,airport_fee_min,airport_fee_p01,airport_fee_p50,airport_fee_p99,airport_fee_p99.9,airport_fee_max,bcf_nulls,bcf_zeros,bcf_negatives,bcf_mean,bcf_std,bcf_min,bcf_p01,bcf_p50,bcf_p99,bcf_p99.9,bcf_max,cbd_congestion_fee_nulls,cbd_congestion_fee_zeros,cbd_congestion_fee_negatives,cbd_congestion_fee_mean,cbd_congestion_fee_std,cbd_congestion_fee_min,cbd_congestion_fee_p01,cbd_congestion_fee_p50,cbd_congestion_fee_p99,cbd_congestion_fee_p99.9,cbd_congestion_fee_max,sales_tax_nulls,sales_tax_zeros,sales_tax_negatives,sales_tax_mean,sales_tax_std,sales_tax_min,sales_tax_p01,sales_tax_p50,sales_tax_p99,sales_tax_p99.9,sales_tax_max,speed_kmh_nulls,speed_kmh_zeros,speed_kmh_negatives,speed_kmh_mean,speed_kmh_std,speed_kmh_min,speed_kmh_p01,speed_kmh_p50,speed_kmh_p99,speed_kmh_p99.9,speed_kmh_max,displacement_speed_kmh_nulls,displacement_speed_kmh_zeros,displacement_speed_kmh_negatives,displacement_speed_kmh_mean,displacement_speed_kmh_std,displacement_speed_kmh_min,displacement_speed_kmh_p01,displacement_speed_kmh_p50,displacement_speed_kmh_p99,displacement_speed_kmh_p99.9,displacement_speed_kmh_max,tortuosity_index_nulls,tortuosity_index_zeros,tortuosity_index_negatives,tortuosity_index_mean,tortuosity_index_std,tortuosity_index_min,tortuosity_index_p01,tortuosity_index_p50,tortuosity_index_p99,tortuosity_index_p99.9,tortuosity_index_max,total_rider_cost_nulls,total_rider_cost_zeros,total_rider_cost_negatives,total_rider_cost_mean,total_rider_cost_std,total_rider_cost_min,total_rider_cost_p01,total_rider_cost_p50,total_rider_cost_p99,total_rider_cost_p99.9,total_rider_cost_max,cost_per_km_nulls,cost_per_km_zeros,cost_per_km_negatives,cost_per_km_mean,cost_per_km_std,cost_per_km_min,cost_per_km_p01,cost_per_km_p50,cost_per_km_p99,cost_per_km_p99.9,cost_per_km_max,driver_revenue_share_nulls,driver_revenue_share_zeros,driver_revenue_share_negatives,driver_revenue_share_mean,driver_revenue_share_std,driver_revenue_share_min,driver_revenue_share_p01,driver_revenue_share_p50,driver_revenue_share_p99,driver_revenue_share_p99.9,driver_revenue_share_max,pay_per_hour_nulls,pay_per_hour_zeros,pay_per_hour_negatives,pay_per_hour_mean,pay_per_hour_std,pay_per_hour_min,pay_per_hour_p01,pay_per_hour_p50,pay_per_hour_p99,pay_per_hour_p99.9,pay_per_hour_max,total_wait_time_min_nulls,total_wait_time_min_zeros,total_wait_time_min_negatives,total_wait_time_min_mean,total_wait_time_min_std,total_wait_time_min_min,total_wait_time_min_p01,total_wait_time_min_p50,total_wait_time_min_p99,total_wait_time_min_p99.9,total_wait_time_min_max,driver_response_time_min_nulls,driver_response_time_min_zeros,driver_response_time_min_negatives,driver_response_time_min_mean,driver_response_time_min_std,driver_response_time_min_min,driver_response_time_min_p01,driver_response_time_min_p50,driver_response_time_min_p99,driver_response_time_min_p99.9,driver_response_time_min_max,weather_state_nulls,trip_archetype_nulls,borough_flow_type_nulls,is_bad_weather_nulls,is_bad_weather_count_true,is_extreme_weather_nulls,is_extreme_weather_count_true,is_generous_tip_nulls,is_generous_tip_count_true
2021-08-01,9787272,0,0,0,0,0,0,7.2744427,7.0364423,0.160934,0.82076335,4.6992726,32.33164,45.415573,118.39914,0,0,0,1052.6198565851648,700.6065078248826,60,193.0,873.0,3480.0,5018.0,14878,0,0,0,17.543664276419417,11.676775130413352,1.0,3.216666666666667,14.549999999999999,58.0,83.63333333333333,247.96666666666667,0,0,0,21.882463,14.853039,0.1,7.06,17.9,74.11,119.81,298.66,0,0,0,17.969969,11.690581,0.04,5.4,14.83,58.04,89.03,199.59,0,8215001,0,0.82054967,2.4963074,0.0,0.0,0.0,11.35,22.28,200.0,0,8920854,0,0.6628139,2.5035205,0.0,0.0,0.0,6.55,23.9,50.0,0,6040068,0,1.0528787,1.336736,0.0,0.0,0.0,2.75,2.75,2.75,0,9178006,0,0.15660518,0.6098181,0.0,0.0,0.0,2.5,2.5,5.0,0,119744,0,0.67362756,0.49426508,0.0,0.0,0.54,2.48,3.9,11.03,0,9787272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,171921,0,1.9499363,1.3937131,0.0,0.0,1.57,6.82,10.76,32.62,0,0,0,22.803434726746634,10.740907980935647,1.0040942882954351,7.774992887075846,19.7723888756782,57.478607322367445,69.3993010996593,97.75823375846767,5048,642913,0,16.020136958521544,9.047695126077482,0.0,0.0,14.878938226693098,42.619706021443385,56.754657626152046,258.58395800871006,5048,0,0,15.326644,96.20564,0.043218173,0.56200284,1.4041433,268.7598,941.46387,11563.107,0,0,0,27.198875,19.337141,0.11,7.96,21.689999,97.090004,153.14,430.39,0,0,0,5.196063,3.7647028,0.0065747234,1.8066382,4.1867204,19.094969,38.08345,806.3488,0,0,0,0.866091,0.90151024,0.0013529185,0.49085662,0.80155563,1.7454544,3.798258,502.54544,0,0,0,64.14603126956199,30.497187180045138,0.04308797031159461,36.30874856258543,55.69393188154478,182.8192837267037,319.7566623470176,1833.8034419690152,101650,109,0,6.2401801367704275,3.4475889961899,0.0,1.2833333333333332,5.616666666666666,17.683333333333334,30.133333333333333,125.16666666666667,125164,231,0,5.300314853653053,3.4564236395416748,0.0,0.2833333333333333,4.683333333333334,16.7,29.05,125.16666666666667,0,0,0,0,441934,0,222593,0,491727
2021-09-01,10132491,0,0,0,0,0,0,7.2003875,6.93837,0.160934,0.82076335,4.6509924,31.945398,45.38339,119.28428,0,0,0,1119.0067417775156,772.6716327010304,60,200.0,917.0,3875.0,5752.0,14873,0,0,0,18.65011236295859,12.877860545017514,1.0,3.3333333333333335,15.283333333333333,64.58333333333333,95.86666666666666,247.88333333333333,0,0,0,22.77797,15.90447,0.1,7.12,18.62,79.77,132.54,299.13,0,0,0,19.279854,12.460544,0.04,5.4,15.91,62.71,95.49,199.99,0,8436095,0,0.909405,2.7359016,0.0,0.0,0.0,12.47,25.0,200.0,0,9202428,0,0.69062626,2.55394,0.0,0.0,0.0,6.55,23.9,49.9,0,5884754,0,1.1528534,1.3569363,0.0,0.0,0.0,2.75,2.75,2.75,0,9503699,0,0.1559355,0.60785514,0.0,0.0,0.0,2.5,2.5,5.0,0,137377,0,0.70022786,0.5256778,0.0,0.0,0.56,2.64,4.2,11.16,0,10132491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,193855,0,2.027,1.49266,0.0,0.0,1.63,7.32,11.94,33.02,0,0,0,21.695188263365264,10.6907275281338,1.0034730937919536,6.913632254042887,18.790131646233636,56.99903432060691,69.0752098736422,94.25803063952297,5230,635361,0,15.242846430741334,8.889522741014327,0.0,0.0,13.976918148393391,42.04534413187998,56.09352171294323,210.56998619666467,5230,0,0,14.937121,95.751076,0.044051766,0.5663616,1.4046721,267.15042,983.3067,11820.602,0,0,0,28.414017,20.653473,0.11,7.96,22.6,103.75,166.76999,451.58002,0,0,0,5.430113,3.8931885,0.007819112,1.8399664,4.381484,19.654436,37.88182,697.215,0,0,0,0.9013726,0.918265,0.0014329063,0.5193391,0.84226316,1.7613636,3.8485274,284.0,0,0,0,65.62926375072006,30.730177963804188,0.08972291547240897,36.25087239601056,57.26479013259844,184.55392809587218,317.8595271796288,2296.0353885076743,192031,36,0,5.782807281219045,3.503680694829435,0.0,1.1666666666666667,5.016666666666667,17.683333333333334,30.716666666666665,175.9,194125,117,0,4.800324614059628,3.5354314092558634,0.0,0.21666666666666667,4.033333333333333,16.75,29.666666666666668,175.9,0,0,0,0,426392,0,163652,0,530358
2021-10-01,11611283,0,0,0,0,0,0,7.0200553,6.765834,0.160934,0.82076335,4.554432,31.43041,44.289036,119.83145,0,0,0,1113.2085214011233,748.1632555312532,60,201.0,925.0,3758.0,5562.0,14779,0,0,0,18.55347535668539,12.469387592187148,1.0,3.35,15.416666666666666,62.63333333333333,92.7,246.31666666666666,0,0,0,21.156454,14.277996,0.1,6.84,17.35,71.45,116.34,295.37,0,0,0,18.508762,11.582452,0.03,5.4,15.35,58.64,88.73,199.8,0,9601968,0,0.88905793,2.5861804,0.0,0.0,0.0,11.79,22.79,200.0,0,10597243,0,0.66413635,2.5261364,0.0,0.0,0.0,6.55,23.9,50.0,0,6554352,0,1.1976764,1.3635181,0.0,0.0,0.0,2.75,2.75,2.75,0,10889908,0,0.15607104,0.6079361,0.0,0.0,0.0,2.5,2.5,5.0,0,91726,0,0.65481424,0.47575718,0.0,0.17,0.52,2.41,3.78,11.17,0,11611283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,158850,0,1.8918794,1.3367947,0.0,0.0,1.53,6.6,10.44,33.05,0,0,0,21.245758255403512,10.668197827858151,1.0006259142426013,6.688819080591202,18.347253730275956,56.51001627648685,68.48399834142197,97.62255477905273,5345,734659,0,14.895266515374228,8.818496502418187,0.0,0.0,13.590624542568403,41.57751322201554,55.53953087848166,452.44300684978055,5345,0,0,14.66569,91.253265,0.012476266,0.5672555,1.4072843,262.32242,909.2771,11865.664,0,0,0,26.610088,18.832642,0.1,7.96,21.25,95.11,150.97,443.21002,0,0,0,5.2296996,3.689618,0.007056524,1.7666802,4.287138,18.762304,36.858788,773.49005,0,0,0,0.92718714,0.8934264,0.0010991427,0.5435685,0.8759655,1.7418425,3.5375972,491.9091,0,0,0,62.92712703885043,26.674817657448372,0.05371719533374017,36.1912358804528,56.16619088246693,166.01035557880306,278.19801368335686,2941.1162620367004,186348,25,0,4.7414172217755866,2.733710039090387,0.0,1.0166666666666666,4.15,14.116666666666667,23.133333333333333,224.73333333333332,188113,82,0,3.7437352941433946,2.7572069952586165,0.0,0.18333333333333332,3.1166666666666667,13.183333333333334,22.05,224.73333333333332,0,0,0,0,504592,0,122747,0,667707
2021-11-01,11319716,0,0,0,0,0,0,7.190468,7.0267434,0.160934,0.80467,4.570525,32.041958,45.23855,119.60615,0,0,0,1116.9359798426037,764.865627628202,60,199.0,922.0,3842.0,5729.0,14600,0,0,0,18.615599664043398,12.74776046047011,1.0,3.3166666666666664,15.366666666666667,64.03333333333333,95.48333333333333,243.33333333333334,0,0,0,21.258984,14.691784,0.1,7.12,17.21,73.84,120.67,299.21,0,0,0,17.837807,12.055728,0.06,5.4,14.36,60.37,92.49,199.74,0,9231371,0,0.8937431,2.5273724,0.0,0.0,0.0,11.4,22.44,200.0,0,10265772,0,0.7205123,2.6638274,0.0,0.0,0.0,6.55,23.9,50.0,0,6402152,0,1.1946678,1.3631234,0.0,0.0,0.0,2.75,2.75,2.75,0,10474794,0,0.18736203,0.66112816,0.0,0.0,0.0,2.5,2.5,5.0,0,2150,0,0.66571075,0.49248445,0.0,0.21,0.52,2.52,3.95,10.95,0,11319716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82179,0,1.9136924,1.3705912,0.0,0.57,1.52,6.8,10.85,32.38,0,0,0,21.578061907111813,10.974493876263962,1.002223620157756,6.621284375871931,18.568642393434914,57.7001769273467,69.70175523024339,96.46180134026504,4761,733816,0,15.067994089429842,8.975507792273126,0.0,0.0,13.756074484982236,42.17700316174196,55.899887443569376,247.6578752759477,4761,0,0,14.929562,92.07031,0.061780106,0.56597024,1.4115427,263.93176,907.6677,11852.79,0,0,0,26.834671,19.472464,0.11,7.96,21.15,98.43,156.01001,388.02002,0,0,0,5.2032733,3.673916,0.0062786755,1.7137483,4.2424707,18.679314,35.706455,1038.9922,0,0,0,0.8670772,0.7055837,0.0011067194,0.5333333,0.82433814,1.583533,3.219226,490.8,0,0,0,59.09840565094374,23.872077377115094,0.04156243894016236,35.965876647081416,52.54588407628677,152.41754169503932,253.2513317577342,2313.439010992283,197458,30,0,5.183033705925541,3.1213944046280355,0.0,1.1,4.5,15.733333333333333,30.583333333333332,325.75,199576,17,0,4.165222596118394,3.14836109651507,0.0,0.2,3.466666666666667,14.75,29.366666666666667,279.4,0,0,0,0,110266,0,25808,0,598779
2021-12-01,11315855,0,0,0,0,0,0,7.166351,7.0844603,0.160934,0.80467,4.4900584,32.1868,45.44776,117.658844,0,0,0,1077.936548497661,724.9483367822694,60,196.0,894.0,3633.0,5389.0,14822,0,0,0,17.965609141627684,12.082472279704863,1.0,3.2666666666666666,14.9,60.55,89.81666666666666,247.03333333333333,0,0,0,20.837788,14.666572,0.1,7.02,16.61,73.22,120.26,298.7,0,0,0,17.03602,11.668985,0.06,5.4,13.54,58.07,90.55,198.15,0,9175756,0,0.9459721,2.646062,0.0,0.0,0.0,11.95,23.54,200.0,0,10279197,0,0.7332599,2.769606,0.0,0.0,0.0,6.55,24.6,50.0,0,6614941,0,1.1424248,1.3551878,0.0,0.0,0.0,2.75,2.75,2.75,0,10444520,0,0.1935901,0.6722596,0.0,0.0,0.0,2.5,2.5,5.0,0,5946,0,0.6533692,0.49497774,0.0,0.21,0.5,2.54,3.94,9.95,0,11315855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100452,0,1.8667957,1.3610888,0.0,0.51,1.46,6.71,10.78,29.43,0,0,0,22.082414915704156,11.2392110725355,1.0032249425912831,6.479160507003982,18.936356570470192,58.16397576961877,69.63733856334437,98.484524304826,5127,769927,0,15.429681772652721,9.214221499426497,0.0,0.0,14.12330634181154,42.70244018554688,56.45172227744106,288.2575269605293,5127,0,0,15.655901,95.25874,0.025772894,0.5587221,1.410752,268.7598,951.11993,11704.73,0,0,0,26.3732,19.618385,0.11,7.96,20.43,98.85999,156.74,468.74,0,0,0,5.0985975,3.6069546,0.0071600117,1.7872577,4.1546025,18.371443,35.1678,906.05457,0,0,0,0.84457356,0.65280324,0.00089472113,0.53834355,0.8066667,1.4817517,2.9867988,453.81247,0,0,0,57.70095633029363,22.01076822719518,0.046588235041674454,36.00000018408726,51.79787087947765,144.69026548672568,237.396218641749,2657.8571864536834,187124,18,0,4.89402510942173,2.908794820428572,0.0,1.05,4.25,14.733333333333333,26.53333333333333,544.5,189372,8,0,3.8525672787468723,2.9268837686355678,0.0,0.18333333333333332,3.183333333333333,13.733333333333333,25.15,544.2333333333333,0,0,0,0,414759,0,0,0,691136
2022-01-01,10465669,0,0,0,0,0,0,6.7866907,6.763197,0.160934,0.77248317,4.280844,31.52697,44.578716,119.55787,0,0,0,982.880487525451,634.773702222911,60,188.0,824.0,3141.0,4646.0,14992,0,0,0,16.381341458757518,10.579561703714884,1.0,3.1333333333333333,13.733333333333333,52.35,77.43333333333334,249.86666666666667,0,0,0,18.678276,12.454988,0.1,6.47,15.12,62.49,102.95,290.99,0,0,0,15.163121,10.173606,0.05,5.39,12.01,50.53,77.45,197.03,0,8738303,0,0.7327277,2.1681256,0.0,0.0,0.0,10.0,20.0,200.0,0,9648825,0,0.5846125,2.3514822,0.0,0.0,0.0,6.55,24.0,49.95,0,6173279,0,1.1278851,1.352612,0.0,0.0,0.0,2.75,2.75,2.75,0,9878737,0,0.14115892,0.5811587,0.0,0.0,0.0,2.5,2.5,5.0,0,2435,0,0.582786,0.41654462,0.0,0.2,0.46,2.14,3.41,8.46,0,10465669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50373,0,1.6896796,1.1728289,0.0,0.56,1.34,5.85,9.37,24.66,0,0,0,22.530828901390663,11.187380600005223,1.0002803571975034,7.451336645666575,19.198813116795154,58.52342876228126,69.77090041408336,98.88046187192656,5120,786676,0,15.763521828793253,9.34758555168337,0.0,0.0,14.480830986462337,43.20152248035778,57.165842797472074,272.73080214014595,5120,0,0,16.932777,99.18071,0.045120496,0.5491034,1.4065803,276.8065,1007.4469,11955.787,0,0,0,23.537125,16.41398,0.11,7.96,18.619999,83.37,134.41,468.91003,0,0,0,4.90734,3.3686705,0.006204582,1.7144399,4.0849,17.390606,33.441425,610.4988,0,0,0,0.82487863,0.4622016,0.0009828976,0.53034896,0.79410243,1.4212859,2.52399,267.25,0,0,0,55.94349380218789,21.236228820696624,0.07077326624609072,35.73577880859375,50.15873076423766,140.94409824158095,233.67971237019717,1457.5954994458832,146245,13,0,4.27673052617407,2.608953241025092,0.0,0.95,3.683333333333333,13.466666666666667,23.333333333333332,401.43333333333334,147653,7,0,3.1825844587434897,2.62232563197232,0.0,0.15,2.55,12.416666666666666,22.05,327.3666666666667,0,0,0,0,1121816,0,18476,0,636163
2022-02-01,11014618,0,0,0,0,0,0,6.9181027,6.8462744,0.160934,0.77248317,4.3774047,31.720089,44.900585,119.25209,0,0,0,1064.874480168082,716.9250015247601,60,192.0,883.0,3569.0,5358.0,14963,0,0,0,17.747908002801367,11.948750025413561,1.0,3.2,14.716666666666667,59.483333333333334,89.3,249.38333333333333,0,0,0,20.200521,13.349049,0.1,7.12,16.63,66.8,111.6,289.78,0,0,0,15.807079,10.985398,0.14,5.39,12.54,54.3,84.04,199.4,0,9010017,0,0.8087966,2.2594433,0.0,0.0,0.0,10.0,20.0,110.0,0,10067341,0,0.65062356,2.4887412,0.0,0.0,0.0,6.55,23.99,49.9,0,6132521,0,1.2189045,1.366111,0.0,0.0,0.0,2.75,2.75,2.75,0,10352123,0,0.15118228,0.599312,0.0,0.0,0.0,2.5,2.5,5.0,0,3063,0,0.63039637,0.44628793,0.0,0.21,0.5,2.29,3.65,9.44,0,11014618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62060,0,1.8235399,1.252797,0.0,0.57,1.47,6.22,10.09,27.92,0,0,0,21.500196085643488,10.701403043652363,1.0044166851031453,6.993142037659458,18.47456523350307,56.743428847369024,68.40129336795292,92.03131939613657,4030,760375,0,15.045200213355988,8.91621875738548,0.0,0.0,13.773718747225676,41.789455026002564,55.9713762396304,196.94546808170367,4030,0,0,15.495299,92.75877,0.034048773,0.55817235,1.4073789,265.54108,922.1518,11925.209,0,0,0,25.483963,17.635313,0.11,8.099999,20.47,89.18001,145.71999,429.71005,0,0,0,5.2050996,3.5529997,0.0083436025,1.7726092,4.3204045,18.186073,34.45024,943.5805,0,0,0,0.7827406,0.44367656,0.0040923706,0.5,0.7553393,1.3049834,2.233689,341.15384,0,0,0,53.86840637138795,20.385973509145927,0.11492957867367166,34.989304721036696,47.92499899864197,135.34494725669302,219.5541357538503,1747.4158126316715,155474,12,0,4.746588147279381,2.6407885199629764,0.0,1.05,4.183333333333334,13.516666666666666,21.416666666666668,402.8333333333333,157120,11,0,3.6892456730516243,2.665209336998819,0.0,0.16666666666666666,3.1166666666666667,12.516666666666666,20.15,343.3833333333333,0,0,0,0,641100,0,0,0,579760
2022-03-01,12606792,0,0,0,0,0,0,7.195832,7.1172295,0.160934,0.7885766,4.5222454,32.39601,45.656975,119.89583,0,0,0,1095.0730662487333,734.983271728212,60,195.0,910.0,3667.0,5333.0,14656,0,0,0,18.25121777081222,12.24972119546839,1.0,3.25,15.166666666666666,61.11666666666667,88.88333333333333,244.26666666666665,0,0,0,21.45378,14.5257635,0.1,7.19,17.33,73.12,120.06,292.84,0,0,0,17.473175,11.951505,0.05,5.39,13.94,59.17,89.55,199.51,0,10169569,0,0.916483,2.4776623,0.0,0.0,0.0,11.19,21.35,100.0,0,11413582,0,0.7239548,2.6398742,0.0,0.0,0.0,6.55,23.99,50.0,0,7051291,0,1.2118568,1.3652873,0.0,0.0,0.0,2.75,2.75,2.75,0,11696722,0,0.18153885,0.6528585,0.0,0.0,0.0,2.5,2.5,5.0,0,3733,0,0.6708216,0.48746744,0.0,0.22,0.52,2.51,3.9,10.69,0,12606792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84656,0,1.9328026,1.3611575,0.0,0.57,1.53,6.75,10.77,31.61,0,0,0,21.68654374651142,10.852741498727614,1.0015572480698849,6.93017204412433,18.612366137297258,57.11361341495785,68.88418736951104,98.67917204932344,4539,840591,0,15.1443954637871,8.925943448696849,0.0,0.0,13.865110366786372,41.82896484591181,55.71515825059678,215.71550783903703,4539,0,0,15.289758,93.58484,0.05018319,0.5643316,1.4094273,267.15042,946.29193,11989.583,0,0,0,27.091236,19.28119,0.14,8.35,21.34,97.68001,155.68001,419.19998,0,0,0,5.2796426,3.5021977,0.010226898,1.786173,4.4199247,18.066969,34.09492,937.13544,0,0,0,0.823704,0.44381434,0.0030531248,0.52061254,0.799448,1.377796,2.378019,379.7391,0,0,0,58.050406798003294,21.280035519826672,0.07443142955998239,37.05882298358863,52.40412328661103,141.94033746322967,233.3571414558255,1661.6999816894531,189859,16,0,4.711703602652925,2.77422744545241,0.0,1.0333333333333332,4.116666666666666,13.75,22.566666666666666,287.5833333333333,192035,15,0,3.611937938052271,2.772013035495091,0.0,0.16666666666666666,3.0166666666666666,12.683333333333334,20.966666666666665,287.1166666666667,0,0,0,0,524107,0,16489,0,666072
2022-04-01,12469544,0,0,0,0,0,0,7.3658986,7.193564,0.160934,0.80467,4.6831794,32.556946,45.898376,119.91193,0,0,0,1116.7995646833597,759.3914214085828,60,196.0,923.0,3790.0,5544.0,14694,0,0,0,18.613326078055994,12.656523690141551,1.0,3.2666666666666666,15.383333333333333,63.166666666666664,92.4,244.9,0,0,0,22.88751,15.574219,0.1,7.11,18.67,77.17,128.1,299.46,0,0,0,18.35635,12.531747,0.04,5.39,14.86,61.31,92.61,198.98,0,9977362,0,1.0067788,2.6546233,0.0,0.0,0.0,12.03,22.69,125.0,0,11251501,0,0.7462003,2.6736333,0.0,0.0,0.0,6.55,23.99,49.83,0,6878872,0,1.2329519,1.367643,0.0,0.0,0.0,2.75,2.75,2.75,0,11521134,0,0.1913035,0.6689192,0.0,0.0,0.0,2.5,2.5,5.0,0,3018,0,0.71540487,0.5178852,0.0,0.21,0.56,2.61,4.11,10.15,0,12469544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85082,0,2.0622382,1.4532393,0.0,0.57,1.65,7.1,11.39,30.04,0,0,0,21.9183170518461,10.863063653512867,1.0050896596731307,6.9670161868952505,18.89511303468184,57.244165440061394,69.29237806485476,98.96285773464368,5056,771396,0,15.326303774028352,8.917517219278304,0.0,0.0,14.047788992160703,42.027889536793126,56.19522208598123,210.92817057733953,5056,0,0,14.312031,90.65891,0.046234563,0.57216054,1.4095435,259.10373,901.23035,11991.193,0,0,0,28.842386,20.526554,0.12,8.09,22.91,102.25,163.76001,391.91,0,0,0,5.5069084,3.8998353,0.008179354,1.7727841,4.4777617,20.009245,37.705685,943.8718,0,0,0,0.8153465,0.43356827,0.0006316454,0.5044156,0.78078556,1.4424739,2.44382,247.41667,0,0,0,60.40068005504333,25.605929945133965,0.04617357742027015,37.16128949196107,53.063893424454974,162.22726648504084,273.45762091167904,5146.235207950367,186509,20,0,5.345463725645439,3.1514281076099424,0.0,1.0833333333333333,4.666666666666667,16.133333333333333,26.483333333333334,192.41666666666666,189434,18,0,4.291072612541744,3.1781331441860767,0.0,0.16666666666666666,3.6166666666666667,15.083333333333334,25.28333333333333,192.31666666666666,0,0,0,0,541095,0,11658,0,645119
2022-05-01,12748520,0,0,0,0,0,0,7.4784884,7.310666,0.160934,0.80467,4.7153664,32.6696,46.027122,119.57397,0,0,0,1157.2171244191481,810.8120122351514,60,199.0,945.0,4072.0,5925.0,14824,0,0,0,19.286952073652472,13.513533537254967,1.0,3.3166666666666664,15.75,67.86666666666666,98.75,247.06666666666666,0,0,0,24.268887,17.104143,0.1,7.19,19.55,85.18,138.29,299.47,0,0,0,19.543142,13.309556,0.1,5.39,15.92,65.78,98.59,199.76,0,10214898,0,1.046785,2.7978508,0.0,0.0,0.0,12.97,24.52,138.96,0,11465805,0,0.78808844,2.8088496,0.0,0.0,0.0,9.0,24.79,50.0,0,7037426,0,1.2319475,1.3675383,0.0,0.0,0.0,2.75,2.75,2.75,0,11643751,0,0.21800962,0.7101489,0.0,0.0,0.0,2.5,2.5,5.0,0,2062,0,0.75641227,0.5655503,0.0,0.22,0.59,2.85,4.4,10.88,0,12748520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,105142,0,2.1694248,1.5791512,0.0,0.56,1.72,7.75,12.21,32.18,0,0,0,21.61683463974124,10.824405700946656,1.0012023116586395,6.656215171322034,18.65672362840563,57.09961669355277,69.51110546405499,99.89006812936566,5713,790337,0,15.126732176788892,8.885305422328521,0.0,0.0,13.84747092788284,41.94062217992013,56.18434599296532,197.56976566957624,5713,0,0,14.315336,90.43477,0.059159,0.570987,1.4096313,259.10373,875.48096,11957.396,0,0,0,30.479553,22.377838,0.11,8.41,23.890001,111.560005,174.69,412.95996,0,0,0,5.7020416,4.101286,0.0077864523,1.899118,4.581241,21.158499,39.940804,701.08234,0,0,0,0.8319955,0.47868732,0.0035635964,0.50869566,0.79429364,1.6061563,2.54717,379.36365,0,0,0,62.8790567134924,27.010461211247573,0.1793790658619633,37.43283513766616,55.14321380653239,169.2000011687583,284.4000053405762,2069.156241416931,83909,297,0,5.608134499090944,3.270428145548492,0.0,1.0833333333333333,4.933333333333334,16.583333333333332,26.55,402.68333333333334,141988,474,0,4.64073706260638,3.2808386550140374,0.0,0.2,3.966666666666667,15.616666666666667,25.383333333333333,350.5333333333333,0,0,0,0,880485,0,152861,0,610704
